region_1,region_2,carrier_1,timestep_1,timestep_2,parameter,value
mexico,bajaCalifornia,mobilityPassenger,2030,q4m,dem,0.31
mexico,bajaCalifornia,mobilityPassenger,2035,q4m,dem,0.34
mexico,bajaCalifornia,mobilityPassenger,2040,q4m,dem,0.38
mexico,bajaCalifornia,mobilityPassenger,2045,q4m,dem,0.42
mexico,bajaCalifornia,mobilityPassenger,2050,q4m,dem,0.46
mexico,bajaCalifornia,mobilityPassenger,2015,q4p,dem,0.52
mexico,bajaCalifornia,mobilityPassenger,2020,q4p,dem,0.59
mexico,bajaCalifornia,mobilityPassenger,2025,q4p,dem,0.64
mexico,bajaCalifornia,mobilityPassenger,2030,q4p,dem,0.71
mexico,bajaCalifornia,mobilityPassenger,2035,q4p,dem,0.78
mexico,bajaCalifornia,mobilityPassenger,2040,q4p,dem,0.85
mexico,bajaCalifornia,mobilityPassenger,2045,q4p,dem,0.94
mexico,bajaCalifornia,mobilityPassenger,2050,q4p,dem,1.03
mexico,bajaCalifornia,mobilityPassenger,2015,q4a,dem,0.15
mexico,bajaCalifornia,mobilityPassenger,2020,q4a,dem,0.17
mexico,bajaCalifornia,mobilityPassenger,2025,q4a,dem,0.18
mexico,bajaCalifornia,mobilityPassenger,2030,q4a,dem,0.2
mexico,bajaCalifornia,mobilityPassenger,2035,q4a,dem,0.22
mexico,bajaCalifornia,mobilityPassenger,2040,q4a,dem,0.24
mexico,bajaCalifornia,mobilityPassenger,2045,q4a,dem,0.27
mexico,bajaCalifornia,mobilityPassenger,2050,q4a,dem,0.29
mexico,bajaCaliforniaSur,heatHigh,2015,q1n,dem,0.3
mexico,bajaCaliforniaSur,heatHigh,2020,q1n,dem,0.34
mexico,bajaCaliforniaSur,heatHigh,2025,q1n,dem,0.38
mexico,bajaCaliforniaSur,heatHigh,2030,q1n,dem,0.42
mexico,bajaCaliforniaSur,heatHigh,2035,q1n,dem,0.47
mexico,bajaCaliforniaSur,heatHigh,2040,q1n,dem,0.53
mexico,bajaCaliforniaSur,heatHigh,2045,q1n,dem,0.59
mexico,bajaCaliforniaSur,heatHigh,2050,q1n,dem,0.66
mexico,bajaCaliforniaSur,heatHigh,2015,q1m,dem,0.14
mexico,bajaCaliforniaSur,heatHigh,2020,q1m,dem,0.16
mexico,bajaCaliforniaSur,heatHigh,2025,q1m,dem,0.18
mexico,bajaCaliforniaSur,heatHigh,2030,q1m,dem,0.2
mexico,bajaCaliforniaSur,heatHigh,2035,q1m,dem,0.22
mexico,bajaCaliforniaSur,heatHigh,2040,q1m,dem,0.25
mexico,bajaCaliforniaSur,heatHigh,2045,q1m,dem,0.28
mexico,bajaCaliforniaSur,heatHigh,2050,q1m,dem,0.31
mexico,bajaCaliforniaSur,heatHigh,2015,q1p,dem,0.42
mexico,bajaCaliforniaSur,heatHigh,2020,q1p,dem,0.47
mexico,bajaCaliforniaSur,heatHigh,2025,q1p,dem,0.53
mexico,bajaCaliforniaSur,heatHigh,2030,q1p,dem,0.59
mexico,bajaCaliforniaSur,heatHigh,2035,q1p,dem,0.66
mexico,bajaCaliforniaSur,heatHigh,2040,q1p,dem,0.74
mexico,bajaCaliforniaSur,heatHigh,2045,q1p,dem,0.83
mexico,bajaCaliforniaSur,heatHigh,2050,q1p,dem,0.93
mexico,bajaCaliforniaSur,heatHigh,2015,q1a,dem,0.17
mexico,bajaCaliforniaSur,heatHigh,2020,q1a,dem,0.19
mexico,bajaCaliforniaSur,heatHigh,2025,q1a,dem,0.21
mexico,bajaCaliforniaSur,heatHigh,2030,q1a,dem,0.24
mexico,bajaCaliforniaSur,heatHigh,2035,q1a,dem,0.27
mexico,bajaCaliforniaSur,heatHigh,2040,q1a,dem,0.3
mexico,bajaCaliforniaSur,heatHigh,2045,q1a,dem,0.34
mexico,bajaCaliforniaSur,heatHigh,2050,q1a,dem,0.38
mexico,bajaCaliforniaSur,heatHigh,2015,q2n,dem,0.28
mexico,bajaCaliforniaSur,heatHigh,2020,q2n,dem,0.32
mexico,bajaCaliforniaSur,heatHigh,2025,q2n,dem,0.36
mexico,bajaCaliforniaSur,heatHigh,2030,q2n,dem,0.4
mexico,bajaCaliforniaSur,heatHigh,2035,q2n,dem,0.45
mexico,bajaCaliforniaSur,heatHigh,2040,q2n,dem,0.5
mexico,bajaCaliforniaSur,heatHigh,2045,q2n,dem,0.56
mexico,bajaCaliforniaSur,heatHigh,2050,q2n,dem,0.63
mexico,bajaCaliforniaSur,heatHigh,2015,q2m,dem,0.14
mexico,bajaCaliforniaSur,heatHigh,2020,q2m,dem,0.16
mexico,bajaCaliforniaSur,heatHigh,2025,q2m,dem,0.18
mexico,bajaCaliforniaSur,heatHigh,2030,q2m,dem,0.2
mexico,bajaCaliforniaSur,heatHigh,2035,q2m,dem,0.22
mexico,bajaCaliforniaSur,heatHigh,2040,q2m,dem,0.25
mexico,bajaCaliforniaSur,heatHigh,2045,q2m,dem,0.28
mexico,bajaCaliforniaSur,heatHigh,2050,q2m,dem,0.31
mexico,bajaCaliforniaSur,heatHigh,2015,q2p,dem,0.42
mexico,bajaCaliforniaSur,heatHigh,2020,q2p,dem,0.47
mexico,bajaCaliforniaSur,heatHigh,2025,q2p,dem,0.53
mexico,bajaCaliforniaSur,heatHigh,2030,q2p,dem,0.59
mexico,bajaCaliforniaSur,heatHigh,2035,q2p,dem,0.66
mexico,bajaCaliforniaSur,heatHigh,2040,q2p,dem,0.74
mexico,bajaCaliforniaSur,heatHigh,2045,q2p,dem,0.83
mexico,bajaCaliforniaSur,heatHigh,2050,q2p,dem,0.93
mexico,bajaCaliforniaSur,heatHigh,2015,q2a,dem,0.19
mexico,bajaCaliforniaSur,heatHigh,2020,q2a,dem,0.22
mexico,bajaCaliforniaSur,heatHigh,2025,q2a,dem,0.24
mexico,bajaCaliforniaSur,heatHigh,2030,q2a,dem,0.27
mexico,bajaCaliforniaSur,heatHigh,2035,q2a,dem,0.31
mexico,bajaCaliforniaSur,heatHigh,2040,q2a,dem,0.34
mexico,bajaCaliforniaSur,heatHigh,2045,q2a,dem,0.39
mexico,bajaCaliforniaSur,heatHigh,2050,q2a,dem,0.43
mexico,bajaCaliforniaSur,heatHigh,2015,q3n,dem,0.3
mexico,bajaCaliforniaSur,heatHigh,2020,q3n,dem,0.34
mexico,bajaCaliforniaSur,heatHigh,2025,q3n,dem,0.38
mexico,bajaCaliforniaSur,heatHigh,2030,q3n,dem,0.42
mexico,bajaCaliforniaSur,heatHigh,2035,q3n,dem,0.47
mexico,bajaCaliforniaSur,heatHigh,2040,q3n,dem,0.53
mexico,bajaCaliforniaSur,heatHigh,2045,q3n,dem,0.59
mexico,bajaCaliforniaSur,heatHigh,2050,q3n,dem,0.66
mexico,bajaCaliforniaSur,heatHigh,2015,q3m,dem,0.14
mexico,bajaCaliforniaSur,heatHigh,2020,q3m,dem,0.16
mexico,bajaCaliforniaSur,heatHigh,2025,q3m,dem,0.18
mexico,bajaCaliforniaSur,heatHigh,2030,q3m,dem,0.2
mexico,bajaCaliforniaSur,heatHigh,2035,q3m,dem,0.22
mexico,bajaCaliforniaSur,heatHigh,2040,q3m,dem,0.25
mexico,bajaCaliforniaSur,heatHigh,2045,q3m,dem,0.28
mexico,bajaCaliforniaSur,heatHigh,2050,q3m,dem,0.31
mexico,bajaCaliforniaSur,heatHigh,2015,q3p,dem,0.42
mexico,bajaCaliforniaSur,heatHigh,2020,q3p,dem,0.47
mexico,bajaCaliforniaSur,heatHigh,2025,q3p,dem,0.53
mexico,bajaCaliforniaSur,heatHigh,2030,q3p,dem,0.59
mexico,bajaCaliforniaSur,heatHigh,2035,q3p,dem,0.66
mexico,bajaCaliforniaSur,heatHigh,2040,q3p,dem,0.74
mexico,bajaCaliforniaSur,heatHigh,2045,q3p,dem,0.83
mexico,bajaCaliforniaSur,heatHigh,2050,q3p,dem,0.93
mexico,bajaCaliforniaSur,heatHigh,2015,q3a,dem,0.17
mexico,bajaCaliforniaSur,heatHigh,2020,q3a,dem,0.19
mexico,bajaCaliforniaSur,heatHigh,2025,q3a,dem,0.21
mexico,bajaCaliforniaSur,heatHigh,2030,q3a,dem,0.24
mexico,bajaCaliforniaSur,heatHigh,2035,q3a,dem,0.27
mexico,bajaCaliforniaSur,heatHigh,2040,q3a,dem,0.3
mexico,bajaCaliforniaSur,heatHigh,2045,q3a,dem,0.34
mexico,bajaCaliforniaSur,heatHigh,2050,q3a,dem,0.38
mexico,bajaCaliforniaSur,heatHigh,2015,q4n,dem,0.32
mexico,bajaCaliforniaSur,heatHigh,2020,q4n,dem,0.35
mexico,bajaCaliforniaSur,heatHigh,2025,q4n,dem,0.4
mexico,bajaCaliforniaSur,heatHigh,2030,q4n,dem,0.44
mexico,bajaCaliforniaSur,heatHigh,2035,q4n,dem,0.5
mexico,bajaCaliforniaSur,heatHigh,2040,q4n,dem,0.56
mexico,bajaCaliforniaSur,heatHigh,2045,q4n,dem,0.62
mexico,bajaCaliforniaSur,heatHigh,2050,q4n,dem,0.7
mexico,bajaCaliforniaSur,heatHigh,2015,q4m,dem,0.14
mexico,bajaCaliforniaSur,heatHigh,2020,q4m,dem,0.16
mexico,bajaCaliforniaSur,heatHigh,2025,q4m,dem,0.18
mexico,bajaCaliforniaSur,heatHigh,2030,q4m,dem,0.2
mexico,bajaCaliforniaSur,heatHigh,2035,q4m,dem,0.22
mexico,bajaCaliforniaSur,heatHigh,2040,q4m,dem,0.25
mexico,bajaCaliforniaSur,heatHigh,2045,q4m,dem,0.28
mexico,bajaCaliforniaSur,heatHigh,2050,q4m,dem,0.31
mexico,bajaCaliforniaSur,heatHigh,2015,q4p,dem,0.42
mexico,bajaCaliforniaSur,heatHigh,2020,q4p,dem,0.47
mexico,bajaCaliforniaSur,heatHigh,2025,q4p,dem,0.53
mexico,bajaCaliforniaSur,heatHigh,2030,q4p,dem,0.59
mexico,bajaCaliforniaSur,heatHigh,2035,q4p,dem,0.66
mexico,bajaCaliforniaSur,heatHigh,2040,q4p,dem,0.74
mexico,bajaCaliforniaSur,heatHigh,2045,q4p,dem,0.83
mexico,bajaCaliforniaSur,heatHigh,2050,q4p,dem,0.93
mexico,bajaCaliforniaSur,heatHigh,2015,q4a,dem,0.15
mexico,bajaCaliforniaSur,heatHigh,2020,q4a,dem,0.16
mexico,bajaCaliforniaSur,heatHigh,2025,q4a,dem,0.18
mexico,bajaCaliforniaSur,heatHigh,2030,q4a,dem,0.21
mexico,bajaCaliforniaSur,heatHigh,2035,q4a,dem,0.23
mexico,bajaCaliforniaSur,heatHigh,2040,q4a,dem,0.26
mexico,bajaCaliforniaSur,heatHigh,2045,q4a,dem,0.29
mexico,bajaCaliforniaSur,heatHigh,2050,q4a,dem,0.32
mexico,bajaCaliforniaSur,heatLow,2015,q1n,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q1n,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q1n,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q1n,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q1n,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q1n,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q1n,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q1n,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q1m,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q1m,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q1m,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q1m,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q1m,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q1m,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q1m,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q1m,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q1p,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q1p,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q1p,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q1p,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q1p,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q1p,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q1p,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q1p,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q1a,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q1a,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q1a,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q1a,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q1a,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q1a,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q1a,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q1a,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q2n,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q2n,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q2n,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q2n,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q2n,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q2n,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q2n,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q2n,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q2m,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q2m,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q2m,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q2m,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q2m,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q2m,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q2m,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q2m,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q2p,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q2p,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q2p,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q2p,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q2p,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q2p,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q2p,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q2p,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q2a,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q2a,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q2a,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q2a,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q2a,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q2a,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q2a,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q2a,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q3n,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q3n,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q3n,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q3n,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q3n,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q3n,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q3n,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q3n,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q3m,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q3m,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q3m,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q3m,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q3m,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q3m,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q3m,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q3m,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q3p,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q3p,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q3p,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q3p,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q3p,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q3p,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q3p,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q3p,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q3a,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q3a,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q3a,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q3a,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q3a,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q3a,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q3a,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q3a,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q4n,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q4n,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q4n,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q4n,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q4n,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q4n,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q4n,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q4n,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q4m,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q4m,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q4m,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q4m,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q4m,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q4m,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q4m,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q4m,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q4p,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q4p,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q4p,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q4p,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q4p,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q4p,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q4p,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q4p,dem,0
mexico,bajaCaliforniaSur,heatLow,2015,q4a,dem,0
mexico,bajaCaliforniaSur,heatLow,2020,q4a,dem,0
mexico,bajaCaliforniaSur,heatLow,2025,q4a,dem,0
mexico,bajaCaliforniaSur,heatLow,2030,q4a,dem,0
mexico,bajaCaliforniaSur,heatLow,2035,q4a,dem,0
mexico,bajaCaliforniaSur,heatLow,2040,q4a,dem,0
mexico,bajaCaliforniaSur,heatLow,2045,q4a,dem,0
mexico,bajaCaliforniaSur,heatLow,2050,q4a,dem,0
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q1n,dem,0.26
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q1n,dem,0.29
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q1n,dem,0.32
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q1n,dem,0.35
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q1n,dem,0.38
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q1n,dem,0.42
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q1n,dem,0.46
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q1n,dem,0.51
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q1m,dem,0.35
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q1m,dem,0.4
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q1m,dem,0.44
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q1m,dem,0.48
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q1m,dem,0.53
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q1m,dem,0.58
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q1m,dem,0.64
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q1m,dem,0.7
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q1p,dem,0.42
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q1p,dem,0.48
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q1p,dem,0.53
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q1p,dem,0.58
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q1p,dem,0.64
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q1p,dem,0.7
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q1p,dem,0.77
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q1p,dem,0.84
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q1a,dem,0.29
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q1a,dem,0.33
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q1a,dem,0.36
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q1a,dem,0.4
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q1a,dem,0.44
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q1a,dem,0.48
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q1a,dem,0.53
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q1a,dem,0.58
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q2n,dem,0.11
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q2n,dem,0.12
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q2n,dem,0.13
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q2n,dem,0.14
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q2n,dem,0.16
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q2n,dem,0.17
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q2n,dem,0.19
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q2n,dem,0.21
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q2m,dem,0.25
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q2m,dem,0.28
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q2m,dem,0.31
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q2m,dem,0.34
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q2m,dem,0.37
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q2m,dem,0.41
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q2m,dem,0.45
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q2m,dem,0.49
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q2p,dem,0.41
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q2p,dem,0.46
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q2p,dem,0.5
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q2p,dem,0.55
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q2p,dem,0.61
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q2p,dem,0.67
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q2p,dem,0.73
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q2p,dem,0.81
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q2a,dem,0.29
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q2a,dem,0.33
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q2a,dem,0.36
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q2a,dem,0.4
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q2a,dem,0.44
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q2a,dem,0.48
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q2a,dem,0.53
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q2a,dem,0.58
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q3n,dem,0.12
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q3n,dem,0.13
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q3n,dem,0.15
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q3n,dem,0.16
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q3n,dem,0.18
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q3n,dem,0.19
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q3n,dem,0.21
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q3n,dem,0.23
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q3m,dem,0.25
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q3m,dem,0.28
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q3m,dem,0.31
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q3m,dem,0.34
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q3m,dem,0.37
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q3m,dem,0.41
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q3m,dem,0.45
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q3m,dem,0.49
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q3p,dem,0.43
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q3p,dem,0.49
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q3p,dem,0.53
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q3p,dem,0.59
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q3p,dem,0.65
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q3p,dem,0.71
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q3p,dem,0.78
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q3p,dem,0.86
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q3a,dem,0.29
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q3a,dem,0.33
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q3a,dem,0.36
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q3a,dem,0.39
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q3a,dem,0.43
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q3a,dem,0.48
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q3a,dem,0.52
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q3a,dem,0.57
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q4n,dem,0.34
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q4n,dem,0.39
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q4n,dem,0.42
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q4n,dem,0.47
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q4n,dem,0.51
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q4n,dem,0.56
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q4n,dem,0.62
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q4n,dem,0.68
mexico,bajaCaliforniaSur,mobilityPassenger,2015,q4m,dem,0.24
mexico,bajaCaliforniaSur,mobilityPassenger,2020,q4m,dem,0.27
mexico,bajaCaliforniaSur,mobilityPassenger,2025,q4m,dem,0.3
mexico,bajaCaliforniaSur,mobilityPassenger,2030,q4m,dem,0.33
mexico,bajaCaliforniaSur,mobilityPassenger,2035,q4m,dem,0.36
mexico,bajaCaliforniaSur,mobilityPassenger,2040,q4m,dem,0.4
mexico,bajaCaliforniaSur,mobilityPassenger,2045,q4m,dem,0.44
mexico,bajaCaliforniaSur,mobilityPassenger,2050,q4m,dem,0.48
